ID,type,path_to_file,begin_line,link_to_comment,comment,non-information,label,Expected
307,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/specialfields/SpecialFieldAction.java,56,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/specialfields/SpecialFieldAction.java#L56,if (value==null) and then call nullField has been omitted as updatefield also handles value==null,no,FALSE,0
243,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/undo/UndoableInsertString.java,33,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/undo/UndoableInsertString.java#L33,Revert the change.,no,FALSE,0
200,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/maintable/MainTableColumnFactory.java,319,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/maintable/MainTableColumnFactory.java#L319,"icon is chosen based on field name in cell, so map fields to its names",no,FALSE,0
510,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/JabRefMain.java,143,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/JabRefMain.java#L143,Try to contact already running JabRef,no,FALSE,0
101,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/DirectoryDialogConfiguration.java,35,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/DirectoryDialogConfiguration.java#L35,The lines above work also if the dir does not exist at all! NULL is accepted by the filechooser as no inital path,no,FALSE,0
529,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/JournalEditorViewModel.java,30,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/JournalEditorViewModel.java#L30,"TODO: Add undo panel.getUndoManager().addEdit(new UndoableFieldChange(entry, editor.getName(), text, nextAbbreviation));",no,FALSE,0
632,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/collab/EntryChangeViewModel.java,37,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/collab/EntryChangeViewModel.java#L37,"We know that tmpEntry is not equal to diskEntry. Check if it has been modified locally as well, since last tempfile was saved.",no,FALSE,0
927,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/BasePanel.java,749,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/BasePanel.java#L749,"Saves the divider position as soon as it changes We need to keep a reference to the subscription, otherwise the binding gets garbage collected",no,FALSE,0
460,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/edit/MassSetFieldsDialog.java,116,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/edit/MassSetFieldsDialog.java#L116,"If there is no value, do nothing:",no,FALSE,0
198,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/actions/OldCommandWrapper.java,12,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/actions/OldCommandWrapper.java#L12,"This wraps the old Swing commands so that they fit into the new infrastructure. In the long term, this class should be removed.",no,FALSE,0
558,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/JabRefMain.java,109,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/JabRefMain.java#L109,Check if we are running an acceptable version of Java,yes,TRUE,1
847,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/OracleConnection.java,24,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/OracleConnection.java#L24,A mocking class used as a placeholder for the real Oracle JDBC drivers to prevent build errors.,no,FALSE,0
470,Block,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/icon/IconTheme.java,214,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/icon/IconTheme.java#L214,css: eye *,yes,TRUE,1
499,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/preferences/GeneralTabViewModel.java,170,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/preferences/GeneralTabViewModel.java#L170,General,yes,TRUE,1
296,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/LinkedFileViewModel.java,279,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/LinkedFileViewModel.java#L279,"File doesn't exist, so we can't move it.",yes,TRUE,1
849,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/OracleStatement.java,5,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/OracleStatement.java#L5,A mocking class used as a placeholder for the real Oracle JDBC drivers to prevent build errors.,no,FALSE,0
127,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/WaitForSaveFinishedDialog.java,9,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/WaitForSaveFinishedDialog.java#L9,Dialog shown when closing of application needs to wait for a save operation to finish.,no,FALSE,0
438,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiletype/UnknownExternalFileType.java,6,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiletype/UnknownExternalFileType.java#L6,"Unknown external file type. This instance represents a file type unknown to JabRef. This can happen, for example, when a database is loaded which contains links to files of a type that has not been defined on this JabRef instance.",no,FALSE,0
398,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/autocompleter/AutoCompletionTextInputBinding.java,38,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/autocompleter/AutoCompletionTextInputBinding.java#L38,Represents a binding between a text input control and a auto-completion popup This class is a slightly modified version of {@link impl.org.controlsfx.autocompletion.AutoCompletionTextFieldBinding} that works with general text input controls instead of just text fields.,no,FALSE,0
1034,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/OracleConnection.java,266,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/OracleConnection.java#L266,Auto-generated method stub,yes,TRUE,1
723,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/FieldEditors.java,107,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/FieldEditors.java#L107,Enrich auto completion by content selector values,no,FALSE,0
456,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/mergeentries/MergeEntries.java,329,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/mergeentries/MergeEntries.java#L329,Will only happen if field exists,no,FALSE,0
383,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/journals/AbbreviateAction.java,57,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/journals/AbbreviateAction.java#L57,Collect all callables to execute in one collection.,no,FALSE,0
294,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/EntryEditorTab.java,35,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/EntryEditorTab.java#L35,Notifies the tab that it got focus and should display the given entry.,no,FALSE,0
699,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/collab/StringRemoveChangeViewModel.java,25,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/collab/StringRemoveChangeViewModel.java#L25,Holds the version in memory. Check if it has been modified...?,no,FALSE,0
1029,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/OracleConnection.java,235,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/OracleConnection.java#L235,Auto-generated method stub,yes,TRUE,1
968,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/EntryTypeViewModel.java,158,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/EntryTypeViewModel.java#L158,Do nothing,yes,TRUE,1
12,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/GroupDialog.java,113,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/GroupDialog.java#L113,for AutoGroup,no,FALSE,0
375,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/GroupTreeView.java,349,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/GroupTreeView.java#L349,Workaround taken from https://bitbucket.org/controlsfx/controlsfx/issues/330/making-textfieldssetupclearbuttonfield,no,FALSE,0
594,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/maintable/CellFactory.java,92,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/maintable/CellFactory.java#L92,Print icon used for menu,no,FALSE,0
251,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/fetcher/WebSearchPane.java,76,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/fetcher/WebSearchPane.java#L76,Create button that triggers search,yes,TRUE,1
991,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/JabRefLauncher.java,3,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/JabRefLauncher.java#L3,JabRef Launcher,yes,TRUE,1
733,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/push/AbstractPushToApplication.java,86,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/push/AbstractPushToApplication.java#L86,In case it did not work,yes,TRUE,1
858,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/cli/ArgumentProcessor.java,72,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/cli/ArgumentProcessor.java#L72,"Will open a file (like importFile), but will also request JabRef to focus on this database",no,FALSE,0
25,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/preferences/PreviewTabViewModel.java,398,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/preferences/PreviewTabViewModel.java#L398,"This is called, when the user drops some PreviewLayouts on another cell in chosenListView to sort them",no,FALSE,0
855,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/BasePanelMode.java,3,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/BasePanelMode.java#L3,Defines the different modes that the BasePanel can operate in,no,FALSE,0
161,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/preferences/TableColumnsTabViewModel.java,198,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/preferences/TableColumnsTabViewModel.java#L198,for each column get either actual width or - if it does not exist - default value,no,FALSE,0
262,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/JabRefFrame.java,130,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/JabRefFrame.java#L130,The main window of the application.,no,FALSE,0
337,Block,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/icon/IconTheme.java,200,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/icon/IconTheme.java#L200,css: auto-fix*,yes,TRUE,1
873,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/cli/ArgumentProcessor.java,397,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/cli/ArgumentProcessor.java#L397,Show just a warning message if encoding did not work for all characters:,yes,TRUE,1
1008,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/OracleConnection.java,106,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/OracleConnection.java#L106,Auto-generated method stub,yes,TRUE,1
852,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/architecture/ApacheCommonsLang3Allowed.java,3,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/architecture/ApacheCommonsLang3Allowed.java#L3,Annotation to indicate that usage of ApacheCommonsLang3 is explicitly allowed. The intention is to fully switch to Google Guava and only use Apache Commons Lang3 if there is no other possibility,no,FALSE,0
19,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/FileDialogConfiguration.java,70,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/FileDialogConfiguration.java#L70,"Dir must be a folder, not a file",yes,TRUE,1
517,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/search/GlobalSearchBar.java,214,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/search/GlobalSearchBar.java#L214,An empty search field should cause the search to be cleared.,no,FALSE,0
131,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/libraryproperties/LibraryPropertiesDialogViewModel.java,50,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/libraryproperties/LibraryPropertiesDialogViewModel.java#L50,the encoding of shared database is always UTF-8,no,FALSE,0
5,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiletype/ExternalFileTypes.java,228,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiletype/ExternalFileTypes.java#L228,"Check if there is a default type with the same name. If so, this is a modification of that type, so remove the default one:",no,FALSE,0
652,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/ZipFileChooser.java,52,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/ZipFileChooser.java#L52,Ignore,yes,TRUE,1
640,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/UndoableAddOrRemoveGroup.java,34,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/UndoableAddOrRemoveGroup.java#L34,Creates an object that can undo/redo an edit event.,no,FALSE,0
414,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/documentviewer/PdfDocumentViewModel.java,27,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/documentviewer/PdfDocumentViewModel.java#L27,There is apparently no neat way to get the page number from a PDPage...thus this old-style for loop,no,FALSE,0
686,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java,979,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java#L979,Use the received map directly,yes,TRUE,1
272,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/JabRefFrame.java,293,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/JabRefFrame.java#L293,Sets the title of the main window.,no,FALSE,0
825,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/LinkedFilesEditor.java,144,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/LinkedFilesEditor.java#L144,To align with buttons below which also have 0.5em padding,no,FALSE,0
266,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/documentviewer/DocumentViewerControl.java,130,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/documentviewer/DocumentViewerControl.java#L130,Assuming the current page is A4 (or has same aspect ratio),no,FALSE,0
635,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/search/GlobalSearchBar.java,201,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/search/GlobalSearchBar.java#L201,Focuses the search field if it is not focused.,yes,TRUE,1
142,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/mergeentries/MergeEntries.java,115,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/mergeentries/MergeEntries.java#L115,Main function for building the merge entry JPanel,no,FALSE,0
514,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/component/TagBar.java,23,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/component/TagBar.java#L23,Field editor that provides various pre-defined options as a drop-down combobox.,no,FALSE,0
571,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/UndoableModifySubtree.java,42,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/UndoableModifySubtree.java#L42,remember modified children for redo,no,FALSE,0
716,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/journals/ManageJournalAbbreviationsViewModel.java,174,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/journals/ManageJournalAbbreviationsViewModel.java#L174,Checks whether the file exists or if a new file should be opened. The file will be added to the set of journal abbreviation files. If the file also exists its abbreviations will be read and written to the abbreviations property.,no,FALSE,0
665,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/fileannotationtab/FileAnnotationTabView.java,63,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/fileannotationtab/FileAnnotationTabView.java#L63,Set-up annotation list,yes,TRUE,1
140,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/GroupTreeViewModel.java,307,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/GroupTreeViewModel.java#L307,"TODO: warn if assignment has undesired side effects (modifies a field != keywords) if (!WarnAssignmentSideEffects.warnAssignmentSideEffects(mNode.getNode().getGroup(), mPanel.frame())) { return; // user aborted operation",no,FALSE,0
227,Block,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/specialfields/SpecialFieldDatabaseChangeListener.java,15,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/specialfields/SpecialFieldDatabaseChangeListener.java#L15,"if (!Globals.prefs.isKeywordSyncEnabled()) { return; }final BibEntry entry = event.getBibEntry(); // NamedCompount code similar to SpecialFieldUpdateListener NamedCompound nc = new NamedCompound(Localization.lang(""Synchronized special fields based on keywords"")); List<FieldChange> changes = SpecialFieldsUtils.syncSpecialFieldsFromKeywords(entry, Globals.prefs.getKeywordDelimiter()); for (FieldChange change: changes) { nc.addEdit(new UndoableFieldChange(change)); } // Don't insert the compound into the undoManager, // it would be added before the component which undoes the insertion of the entry and creates heavy problems // (which prohibits the undo the deleting multiple entries)",no,FALSE,0
997,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/OracleConnection.java,40,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/OracleConnection.java#L40,Auto-generated method stub,yes,TRUE,1
116,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/JabRefMain.java,50,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/JabRefMain.java#L50,Fail on unsupported Java versions,no,FALSE,0
610,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/JabRefFrame.java,354,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/JabRefFrame.java#L354,"Here we store the names of all current files. If there is no current file, we remove any previously stored filename.",no,FALSE,0
789,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/maintable/RightClickMenu.java,113,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/maintable/RightClickMenu.java#L113,the submenu will behave dependent on what style is currently selected (citation/preview),no,FALSE,0
756,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/errorconsole/ErrorConsoleViewModel.java,97,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/errorconsole/ErrorConsoleViewModel.java#L97,Steps to reproduce,yes,TRUE,1
91,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/journals/ManageJournalAbbreviationsViewModel.java,161,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/journals/ManageJournalAbbreviationsViewModel.java#L161,This method shall be used to add a new journal abbreviation file to the set of journal abbreviation files. It basically just calls the {@link #openFile(Path)}} method,no,FALSE,0
61,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/auximport/FromAuxDialog.java,32,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/auximport/FromAuxDialog.java#L32,A wizard dialog for generating a new sub database from existing TeX AUX file,no,FALSE,0
878,Block,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/BasePanel.java,1109,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/BasePanel.java#L1109,"The search can lead to an unexpected 100% CPU usage which is perceived as a bug, if the search incidentally starts at a directory with lots of stuff below. It is now disabled by default. *",no,FALSE,0
298,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/DefaultFileUpdateMonitor.java,76,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/DefaultFileUpdateMonitor.java#L76,"We can't watch files directly, so monitor their parent directory for updates",no,FALSE,0
814,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/JabRefFrame.java,331,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/JabRefFrame.java#L331,"The MacAdapter calls this method when ""About"" is selected from the application menu.",no,FALSE,0
207,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/JabRefFrame.java,178,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/JabRefFrame.java#L178,"We need to get the tab header, the following is a ugly workaround",no,FALSE,0
666,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/Bootstrap.java,125,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/Bootstrap.java#L125,Bootstraps an initial component context with service manager and basic jurt components inserted.,no,FALSE,0
357,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java,372,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java#L372,Insert it at the current position:,no,FALSE,0
944,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/DialogService.java,53,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/DialogService.java#L53,"This will create and display a new information dialog. It will include a blue information icon on the left and a single OK Button. To create an information dialog with custom buttons see also {@link #showCustomButtonDialogAndWait(Alert.AlertType, String, String, ButtonType...)}",no,FALSE,0
168,Block,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/icon/IconTheme.java,238,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/icon/IconTheme.java#L238,css: file-multiple *,yes,TRUE,1
888,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/BasePanel.java,897,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/BasePanel.java#L897,Closes the entry editor if it is showing the given entry.,no,FALSE,0
614,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/icon/IconTheme.java,95,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/icon/IconTheme.java#L95,Read a typical java property url into a Map. Currently doesn't support escaping of the '=' character - it simply looks for the first '=' to determine where the key ends. Both the key and the value is trimmed for whitespace at the ends.,no,FALSE,0
681,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/push/PushToApplication.java,9,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/push/PushToApplication.java#L9,"Class that defines interaction with an external application in the form of ""pushing"" selected entries to it.",no,FALSE,0
736,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/autocompleter/AutoCompleteFirstNameMode.java,3,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/autocompleter/AutoCompleteFirstNameMode.java#L3,"For ""ONLY_FULL"", the auto completer returns the full name, e.g. ""Smith, Bob"" For ""ONLY_ABBREVIATED"", the auto completer returns the first name abbreviated, e.g. ""Smith, B."" For ""BOTH"", the auto completer returns both versions.",no,FALSE,0
790,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java,748,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java#L748,Find the linking footnote marker:,no,FALSE,0
924,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/BasePanel.java,666,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/BasePanel.java#L666,TODO: Register these actions globally,no,FALSE,0
983,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/GUIGlobals.java,47,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/GUIGlobals.java#L47,"Set up entry editor colors, first time:",no,FALSE,0
689,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/NoSelectionModel.java,7,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/NoSelectionModel.java#L7,Disables selection,no,FALSE,0
605,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/ImportAction.java,48,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/ImportAction.java#L48,Automatically imports the files given as arguments.,yes,TRUE,1
407,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/desktop/JabRefDesktop.java,136,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/desktop/JabRefDesktop.java#L136,"No file matched the name, try to open it directly using the given app",no,FALSE,0
349,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/mergeentries/MergeEntries.java,166,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/mergeentries/MergeEntries.java#L166,Left text pane,no,FALSE,0
396,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/LinkedFileViewModel.java,381,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/LinkedFileViewModel.java#L381,"TODO: Print error message Localization.lang(""Error while writing"") + "" '"" + file.toString() + ""': "" + ex;",no,FALSE,0
784,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/Bootstrap.java,329,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/Bootstrap.java#L329,try to connect to office,no,FALSE,0
946,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/DialogService.java,69,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/DialogService.java#L69,"This will create and display a new error dialog. It will include a red error icon on the left and a single OK Button. To create a error dialog with custom buttons see also {@link #showCustomButtonDialogAndWait(Alert.AlertType, String, String, ButtonType...)}",no,FALSE,0
727,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/JabRefFrame.java,135,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/JabRefFrame.java#L135,Frame titles.,yes,TRUE,1
489,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/texparser/CitationsDisplay.java,68,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/texparser/CitationsDisplay.java#L68,Text before the citation.,no,FALSE,0
165,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/actions/JabRefAction.java,13,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/actions/JabRefAction.java#L13,Wrapper around one of our actions from {@link Action} to convert them to controlsfx {@link org.controlsfx.control.action.Action}.,no,FALSE,0
