ID,type,path_to_file,begin_line,link_to_comment,comment,non-information
FR414,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/exporter/SaveAllAction.java,30,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/exporter/SaveAllAction.java#L30,TODO: can we find out whether the save was actually done or not?,no
FR897,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/journals/ManageJournalAbbreviationsViewModel.java,161,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/journals/ManageJournalAbbreviationsViewModel.java#L161,This method shall be used to add a new journal abbreviation file to the set of journal abbreviation files. It basically just calls the {@link #openFile(Path)}} method,no
FR855,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/actions/AppendDatabaseAction.java,140,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/actions/AppendDatabaseAction.java#L140,"UndoableAddOrRemoveGroup undo = new UndoableAddOrRemoveGroup(groupsRoot, new GroupTreeNodeViewModel(newGroups), UndoableAddOrRemoveGroup.ADD_NODE); ce.addEdit(undo);",yes
FR740,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/help/VersionWorker.java,89,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/help/VersionWorker.java#L89,"no new version could be found, only respect the ignored version on automated version checks",no
FR213,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/collab/EntryDeleteChangeViewModel.java,29,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/collab/EntryDeleteChangeViewModel.java#L29,Compare the deleted entry in memory with the one in the tmpfile. The entry could have been removed in memory.,no
FR1157,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java,1163,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java#L1163,retrieve bookmark by name,yes
FR1212,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/preferences/PreferencesDialogViewModel.java,165,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/preferences/PreferencesDialogViewModel.java#L165,Run validation checks,yes
FR1171,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java,1296,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java#L1296,Be happy with the first found BibEntry and move on to next key,yes
FR766,Block,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/icon/IconTheme.java,219,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/icon/IconTheme.java#L219,css: open-in-app *,yes
FR184,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/bibtexkeypattern/BibtexKeyPatternPanel.java,152,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/bibtexkeypattern/BibtexKeyPatternPanel.java#L152,Fills the current values to the text fields,no
FR159,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/autocompleter/SuggestionProvider.java,54,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/autocompleter/SuggestionProvider.java#L54,Create a default suggestion provider based on the toString() method of the generic objects,no
FR1443,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/DirectoryDialogConfiguration.java,35,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/DirectoryDialogConfiguration.java#L35,The lines above work also if the dir does not exist at all! NULL is accepted by the filechooser as no inital path,no
FR752,Block,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/icon/IconTheme.java,205,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/icon/IconTheme.java#L205,css: paperclip*,yes
FR1247,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/preview/CitationStyleToClipboardWorker.java,103,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/preview/CitationStyleToClipboardWorker.java#L103,Converts the citations into the RTF format.,no
FR55,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/JabRefFrame.java,767,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/JabRefFrame.java#L767,PushToApplication,yes
FR585,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/TextInputControlBehavior.java,40,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/TextInputControlBehavior.java#L40,Returns the default context menu items (except undo/redo),no
FR188,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/bibtexkeypattern/BibtexKeyPatternPanel.java,59,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/bibtexkeypattern/BibtexKeyPatternPanel.java#L59,use preferences value if no DB is open,no
FR1307,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/search/SearchDisplayMode.java,18,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/search/SearchDisplayMode.java#L18,We have to use supplier for the localized text so that language changes are correctly reflected.,no
FR1303,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/search/GlobalSearchBar.java,276,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/search/GlobalSearchBar.java#L276,TODO: switch Icon color searchIcon.setIcon(IconTheme.JabRefIcon.ADVANCED_SEARCH.getIcon());,no
FR1135,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java,714,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java#L714,We have overwritten the marker for the start of the reference list. We need to add it again.,no
FR201,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/cleanup/CleanupAction.java,87,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/cleanup/CleanupAction.java#L87,Create and run cleaner,yes
FR507,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiletype/ExternalFileTypes.java,237,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiletype/ExternalFileTypes.java#L237,"If we found it, remove it from the type list:",yes
FR325,Block,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/SourceTab.java,141,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/SourceTab.java#L141,Work around for different input methods. https://github.com/FXMisc/RichTextFX/issues/146,no
FR1339,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/undo/UndoablePreambleChange.java,6,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/undo/UndoablePreambleChange.java#L6,"This class represents a change in any field value. The relevant information is the BibEntry, the field name, the old and the new value. Old/new values can be null.",no
FR224,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/collab/ChangeScanner.java,45,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/collab/ChangeScanner.java#L45,Parse the temporary file.,no
FR287,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/documentviewer/DocumentViewerControl.java,151,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/documentviewer/DocumentViewerControl.java#L151,Show progress indicator,yes
FR96,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/JabRefMain.java,50,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/JabRefMain.java#L50,Fail on unsupported Java versions,no
FR515,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiletype/CustomExternalFileType.java,126,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiletype/CustomExternalFileType.java#L126,Get the string associated with this file type's icon.,no
FR88,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/JabRefGUI.java,139,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/JabRefGUI.java#L139,things to be appended to an opened tab should be done after opening all tabs add them to the list,no
FR37,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/JabRefFrame.java,301,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/JabRefFrame.java#L301,setTitle(FRAME_TITLE);,no
FR194,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/bibtexkeypattern/BibtexKeyPatternPanel.java,147,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/bibtexkeypattern/BibtexKeyPatternPanel.java#L147,we do not trim the value at the assignment to enable users to have spaces at the beginning and at the end of the pattern,no
FR1075,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/Bootstrap.java,211,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/Bootstrap.java#L211,jni convenience: easier to iterate over array than calling Hashtable,no
FR598,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/contextmenu/CaseChangeMenu.java,25,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/contextmenu/CaseChangeMenu.java#L25,"create menu items, one for each case changer",no
FR815,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/ImportAction.java,93,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/ImportAction.java#L93,We import all files and collect their results:,no
FR1371,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/ViewModelListCellFactory.java,23,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/ViewModelListCellFactory.java#L23,Constructs a {@link ListCell} based on the view model of the row and a bunch of specified converter methods.,no
FR699,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/GroupNodeViewModel.java,123,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/GroupNodeViewModel.java#L123,"TODO: Store undo if (!undo.isEmpty()) { groupSelector.concludeAssignment(UndoableChangeEntriesOfGroup.getUndoableEdit(target, undo), target.getNode(), assignedEntries);",no
FR824,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/ImportAction.java,147,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/ImportAction.java#L147,"TODO: This means a duplicate string name exists, so it's not a very exceptional situation. We should maybe give a warning...?",no
FR126,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/WaitForSaveFinishedDialog.java,9,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/WaitForSaveFinishedDialog.java#L9,Dialog shown when closing of application needs to wait for a save operation to finish.,no
FR1198,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/preferences/PreviewTabViewModel.java,202,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/preferences/PreviewTabViewModel.java#L202,TODO: Find a better way to update preview,no
FR107,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/JabRefMain.java,155,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/JabRefMain.java#L155,"We are alone, so we start the server",no
FR1009,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/maintable/PersistenceVisualStateTable.java,14,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/maintable/PersistenceVisualStateTable.java#L14,"Keep track of changes made to the columns, like reordering or resizing.",no
FR935,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/libraryproperties/LibraryPropertiesDialogViewModel.java,50,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/libraryproperties/LibraryPropertiesDialogViewModel.java#L50,the encoding of shared database is always UTF-8,no
FR261,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/desktop/JabRefDesktop.java,182,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/desktop/JabRefDesktop.java#L182,replace the placeholder if used,no
FR1398,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/ThemeLoader.java,97,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/ThemeLoader.java#L97,"If the file is an ordinary file (i.e. not a resource part of a .jar bundle), we watch it for changes and turn on live reloading",no
FR369,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/EntryEditor.java,183,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/EntryEditor.java#L183,Shift on Windows or no modifier,no
FR131,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/actions/ActionFactory.java,80,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/actions/ActionFactory.java#L80,Show tooltips,no
